timestamp,open,high,low,close,volume
2025-10-06 12:00:00,1.5,3.0,1.5,2.143,40974578.45
2025-10-06 13:00:00,2.143,2.198,2.0,2.062,18648687.34
2025-10-06 14:00:00,2.062,2.109,2.031,2.091,10061843.8
2025-10-06 15:00:00,2.091,2.139,2.061,2.128,7518083.78
2025-10-06 16:00:00,2.128,2.148,2.076,2.12,6799346.0
2025-10-06 17:00:00,2.119,2.125,2.061,2.085,4523218.57
2025-10-06 18:00:00,2.086,2.117,2.045,2.054,4628116.26
2025-10-06 19:00:00,2.055,2.13,2.04,2.121,4757053.35
2025-10-06 20:00:00,2.12,2.138,2.089,2.096,3065588.59
2025-10-06 21:00:00,2.096,2.118,2.062,2.109,2801480.28
2025-10-06 22:00:00,2.108,2.115,2.051,2.062,3347297.96
2025-10-06 23:00:00,2.062,2.072,2.015,2.063,3546318.15
2025-10-07 00:00:00,2.064,2.117,2.064,2.1,4305759.06
2025-10-07 01:00:00,2.099,2.115,2.035,2.063,4739347.72
2025-10-07 02:00:00,2.063,2.075,2.033,2.037,2851419.77
2025-10-07 03:00:00,2.036,2.055,1.986,2.021,3806364.1
2025-10-07 04:00:00,2.021,2.06,1.977,2.059,4069969.55
2025-10-07 05:00:00,2.058,2.07,2.04,2.051,2855194.05
2025-10-07 06:00:00,2.051,2.051,1.945,1.974,6928898.51
2025-10-07 07:00:00,1.973,1.999,1.96,1.993,3855154.58
2025-10-07 08:00:00,1.993,2.004,1.966,1.996,3853288.89
2025-10-07 09:00:00,1.995,2.029,1.982,2.014,4355001.81
2025-10-07 10:00:00,2.014,2.049,2.009,2.016,3325549.98
2025-10-07 11:00:00,2.016,2.065,2.001,2.055,3559042.44
2025-10-07 12:00:00,2.054,2.09,2.028,2.088,5831751.99
2025-10-07 13:00:00,2.087,2.19,2.07,2.154,15271612.38
2025-10-07 14:00:00,2.154,2.159,2.05,2.059,16629815.82
2025-10-07 15:00:00,2.059,2.096,2.017,2.038,11490987.66
2025-10-07 16:00:00,2.038,2.065,1.985,2.033,8363172.06
2025-10-07 17:00:00,2.033,2.052,2.001,2.01,3432308.56
2025-10-07 18:00:00,2.01,2.047,2.002,2.033,3501187.61
2025-10-07 19:00:00,2.033,2.061,2.029,2.057,2991910.73
2025-10-07 20:00:00,2.057,2.117,2.05,2.093,4074150.36
2025-10-07 21:00:00,2.094,2.108,2.043,2.052,2926179.81
2025-10-07 22:00:00,2.052,2.092,2.038,2.088,2039704.89
2025-10-07 23:00:00,2.089,2.092,2.042,2.045,3023909.04
2025-10-08 00:00:00,2.045,2.11,2.02,2.098,6875763.47
2025-10-08 01:00:00,2.099,2.103,2.007,2.024,6550464.59
2025-10-08 02:00:00,2.025,2.032,1.975,1.979,4475689.2
2025-10-08 03:00:00,1.979,1.981,1.902,1.933,8834266.98
2025-10-08 04:00:00,1.933,1.962,1.92,1.959,4701088.8
2025-10-08 05:00:00,1.959,1.96,1.933,1.957,3703290.38
2025-10-08 06:00:00,1.956,1.96,1.925,1.948,3675985.31
2025-10-08 07:00:00,1.947,1.989,1.928,1.985,4263936.87
2025-10-08 08:00:00,1.986,2.047,1.98,2.028,5641208.27
2025-10-08 09:00:00,2.028,2.039,1.985,2.024,4867841.98
2025-10-08 10:00:00,2.023,2.075,2.023,2.055,3895620.49
2025-10-08 11:00:00,2.055,2.074,2.031,2.04,3871822.69
2025-10-08 12:00:00,2.04,2.067,2.036,2.052,4506149.78
2025-10-08 13:00:00,2.051,2.056,2.0,2.011,5607435.66
2025-10-08 14:00:00,2.011,2.036,1.936,1.957,6745162.58
2025-10-08 15:00:00,1.957,1.993,1.955,1.971,4571649.47
2025-10-08 16:00:00,1.971,1.999,1.954,1.996,4158008.92
2025-10-08 17:00:00,1.995,2.028,1.98,1.999,4513715.62
2025-10-08 18:00:00,2.0,2.02,1.987,2.0,2917133.31
2025-10-08 19:00:00,2.0,2.004,1.966,1.972,2929654.05
2025-10-08 20:00:00,1.972,1.985,1.946,1.952,3105341.77
2025-10-08 21:00:00,1.952,1.962,1.934,1.949,4097567.98
2025-10-08 22:00:00,1.949,1.967,1.914,1.92,2654284.24
2025-10-08 23:00:00,1.92,1.93,1.9,1.928,3415301.83
2025-10-09 00:00:00,1.928,1.928,1.852,1.878,6856999.84
2025-10-09 01:00:00,1.878,1.885,1.836,1.866,5442234.86
2025-10-09 02:00:00,1.867,1.869,1.769,1.792,9574507.13
2025-10-09 03:00:00,1.791,1.857,1.791,1.85,4433195.57
2025-10-09 04:00:00,1.849,1.88,1.841,1.878,2442695.31
2025-10-09 05:00:00,1.877,1.893,1.867,1.876,2368883.12
2025-10-09 06:00:00,1.876,1.89,1.849,1.853,3714688.92
2025-10-09 07:00:00,1.854,1.867,1.8,1.836,5984269.51
2025-10-09 08:00:00,1.837,1.84,1.76,1.791,9511139.87
2025-10-09 09:00:00,1.791,1.814,1.772,1.81,4801364.9
2025-10-09 10:00:00,1.811,1.82,1.777,1.797,4156303.44
